0.0,6.72937153023841e-08,2.694673847528521e-07,6.073986107657817e-07,1.082550168222959e-06,1.6969701546174328e-06,2.453292187992262e-06,3.354735640465422e-06,4.40510589172086e-06,5.608794583491978e-06,6.9707798527803185e-06,8.496626518351467e-06,1.0192486191944604e-05,1.2065097282633994e-05,1.4121784859902185e-05,1.637046033823771e-05,1.881962094346644e-05,2.147834891857669e-05,2.435631042451566e-05,2.746375408932862e-05,3.0811509157094416e-05,3.4410983186390454e-05,3.8274159246508016e-05,4.241359255834366e-05,4.68424065258237e-05,5.1574288102884666e-05,5.6623482440441535e-05,6.200478675743444e-05,6.773354337996014e-05,7.382563189267374e-05,8.029746034709254e-05,8.716595547215505e-05,9.444855183338368e-05,0.00010216317988827788,0.00011032825288712162,0.00011896265257023184,0.0001280857136147993,0.00013771720678688057,0.0001478773207567892,0.00015858664253910043,0.0001698661365217244,0.00018173712205201353,0.00019422124955164208,0.0002073404751360256,0.0002211170337183236,0.00023557341058258309,0.00025073231141532255,0.00026661663078981113,0.00028324941910245707,0.00030065384796606565,0.0003188531740702469,0.00033787070152492766,0.00035772974270873657,0.0003784535776499672,0.0004000654119738578,0.0004225883334560442,0.0004460452672282155,0.0004704589296882186,0.0004958517811730808,0.0005222459774596427,0.0005496633201636751,0.0005781252061144865,0.0006076525757880711,0.0006382658608877883,0.0006699849311673718,0.000702829040596712,0.0007368167729763281,0.000771965987111694,0.0008082937616636128,0.0008458163397955961,0.0008845490737436867,0.0009245063694383454,0.0009657016313118543,0.0010081472074282103,0.001051854335075583,0.001096833086964156,0.0011430923181744922,0.0011906396140034517,0.0012394812388561358,0.0012896220863333383,0.0013410656306644666,0.001393813879635968,0.0014478673291647972,0.0015032249196655246,0.0015598839943581964,0.0016178402596620804,0.001677087747817935,0.0017376187818784244,0.0017994239432027796,0.0018624920415877713,0.0019268100881625339,0.0019923632711697416,0.00205913493475014,0.002127106560841439,0.0021962577542961634,0.0022665662313161314,0.0023380078112940047,0.0024105564121445766,0.002484184049200446,0.002558860837738265,0.0026345549991929947,0.0027112328711085274,0.002788858920863727,0.002867395763203314,0.002946804181593284,0.0030270431534105153,0.003108069878966159,0.003189839814352148,0.0032723067080898363,0.0033554226415494722,0.0034391380730988126,0.003523401885928879,0.003608161439494589,0.0036933626244978336,0.0037789499213305524,0.003864866461885508,0.003951054094632806,0.004037453452850824,0.004124004025891088,0.004210644233347769,0.004297311501994077,0.004383942345339623,0.00447047244565519,0.004556836738303981,0.004642969498211648,0.004728804428300985,0.004814274749711309,0.004899313293617223,0.0049838525944565695,0.005067824984373176,0.005151162688676271,0.005233797922115243,0.005315662985765987,0.005396690364323009,0.005476812823590194,0.005555963507962297,0.0056340760376891435,0.005711084605714904,0.005786924073885878,0.00586153006832183,0.005934839073748164,0.006006788526588959,0.006077316906624265,0.00614636382701894,0.006213870122534689,0.006279777935741984,0.00634403080105384,0.0064065737264094235,0.006467353272441773,0.006526317628970636,0.006583416688668691,0.006638602117756851,0.006691827423592332,0.006743048019021302,0.006792221283376465,0.006839306620008678,0.006884265510250654,0.006927061563720048,0.006967660564878497,0.007006030515772747,0.007042141674893539,0.007075966592097589,0.007107480139547796,0.007136659538636404,0.007163484382865672,0.007187936656670207,0.007210000750174718,0.007229663469890451,0.007246914045362916,0.007261744131792704,0.007274147808660258,0.007284121574394234,0.00729166433713171,0.007296777401626822,0.007299464452372505,0.00729973153300777,0.007297587022090446,0.007293041605322444,0.0072861082443214575,0.007276802142039418,0.007265140704934185,0.007251143502006609,0.007234832220820512,0.007216230620628012,0.0071953644827272385,0.007172261558183553,0.0071469515130492016,0.007119465871219637,0.007089837955067608,0.007058102823998753,0.007024297211074431,0.006988459457849265,0.006950629447572197,0.006910848536900747,0.006869159486278675,0.006825606389127418,0.006780234600001428,0.006733090661856956,0.006684222232582856,0.006633678010940766,0.006581507662060318,0.0065277617426332014,0.006472491625947569,0.006415749426901869,0.006357587927134282,0.006298060500400951,0.006237221038332874,0.006175123876697788,0.006111823722289626,0.006047375580564191,0.005981834684135532,0.005915256422243249,0.005847696271296448,0.005779209726595518,0.00570985223532818,0.005639679130931433,0.005568745568906102,0.005497106464165776,0.005424816429996792,0.005351929718700903,0.005278500163987123,0.005204581125174118,0.005130225433259347,0.005055485338906077,0.004980412462394235,0.0049050577455760315,0.004829471405872239,0.00475370289234003,0.004677800843838423,0.004601813049312507,0.004525786410212911,0.004449766905062327,0.004373799556176394,0.004297928398541771,0.0042221964508499885,0.004146645688681439,0.0040713170198298735,0.003996250261753813,0.003921484121137602,0.003847056175541119,0.0037730028571138145,0.0036993594383453424,0.0036261600198219945,0.003553437519955082,0.003481223666644678,0.003409548990839408,0.003338442821950522,0.0032679332850761677,0.0031980472999895942,0.0031288105818430686,0.0030602476435374294,0.002992381799705558,0.002925235172256539,0.0028588286974259593,0.0027931821342766045,0.0027283140745927785,0.0026642419541106233,0.0026009820650260826,0.0025385495697215674,0.002476958515651975,0.0024162218513303934,0.0023563514433536767,0.0022973580944080528,0.0022392515621950126,0.0021820405792179524,0.0021257328733703777,0.0020703351892669194,0.0020158533102589858,0.001962292081077498,0.0019096554310459373,0.0018579463978077738,0.001807167151513256,0.0017573190194115826,0.0017084025107955473,0.00166041734224691,0.0016133624631319815,0.0015672360812981803,0.0015220356889236767,0.0014777580884736178,0.0014343994187178753,0.001391955180766725,0.0013504202640823842,0.001309788972425891,0.001270055049700343,0.001231211705653158,0.0011932516414015762,0.0011561670747472878,0.001119949765247676,0.0010845910390128134,0.001050081813198985,0.0010164126201711555,0.0009835736313084118,0.0009515546804280376,0.000920345286805507,0.0008899346777692315,0.0008603118108505147,0.0008314653954706803,0.0008033839141489048,0.0007760556432157441,0.0007494686730188595,0.000723610927608858,0.0006984701838945767,0.0006740340902585435,0.0006502901846246086,0.0006272259119711321,0.0006048286412843651,0.0005830856819477085,0.0005619842995640424,0.0005415117312091178,0.0005216552001152797,0.0005024019297858827,0.0004837391575415189,0.00046565414750039235,0.000448134202996219,0.00043116667843711413,0.0004147389906108989,0.00039883862944257054,0.0003834531682087374,0.00036857027321974964,0.0003541777129716673,0.0003402633667825241,0.0003268152329159177,0.00031382143620774185,0.0003012702351976754,0.0002891500287867755,0.00027744936241822985,0.00026615693380462263,0.00025526159820895845,0.0002447523732833039,0.00023461844349509896,0.0002248491641321987,0.00021543406491458735,0.00020636285321108783,0.00019762541689779932,0.000189211826838938,0.00018111233903393207,0.0001733173964075165,0.0001658176303054866,0.0001586038616481977,0.00015166710181555989,0.0001449985532339789,0.00013858960967321843,0.00013243185627524195,0.00012651706949430615,0.00012083721652214266,0.00011538445462990746,0.00011015113036957563,0.00010512977856576388,0.00010031312087767794,9.569406449006492e-05,9.126570053527247e-05,8.702130216601724e-05,8.2954322966815e-05,7.905839452455532e-05,7.532732447976332e-05,7.175509431233503e-05,6.83358567200453e-05,6.506393331837908e-05,6.193381172292183e-05,5.894014373079625e-05,5.607774167731692e-05,5.334157578036701e-05,5.0726771928966875e-05,4.822860779559162e-05,4.584251080338374e-05,4.356405425616946e-05,4.1388955448998006e-05,3.9313071556569814e-05,3.7332396925414304e-05,3.544306034999304e-05,3.3641321432959756e-05,3.192356766471275e-05,3.0286312107209466e-05,2.8726188944303968e-05,2.723995127290634e-05,2.5824468239003864e-05,2.447672124095975e-05,2.319379454595608e-05,2.197289718638593e-05,2.081132919147862e-05,1.9706492698425194e-05,1.8655883025816045e-05,1.7657102069157793e-05,1.6707833819527412e-05,1.580585696110862e-05,1.4949033458461806e-05,1.4135314877775132e-05,1.3362728811375635e-05,1.2629383054385294e-05,1.1933463994470442e-05,1.1273227649943125e-05,1.0647007256251572e-05,1.0053200112344438e-05,9.490271628413217e-06,8.9567513348284e-06,8.451232256256183e-06,7.97236555788757e-06,7.518833893962993e-06,7.0894475642491814e-06,6.6830107648850926e-06,6.298393333950501e-06,5.934516359467616e-06,5.590353809892961e-06,5.264907085892615e-06,4.957246693716035e-06,4.666464427442885e-06,4.391711251977285e-06,4.132161888032962e-06,3.887042299733975e-06,3.6556035651597673e-06,3.4371404677489275e-06,3.2309753081600433e-06,3.036463101719403e-06,2.852993562793258e-06,2.679981284977283e-06,2.5168714585419444e-06,2.3631357995295237e-06,2.2182713348989323e-06,2.081710961297331e-06,1.9530120751749962e-06,1.831829188062816e-06,1.7178184543395614e-06,1.6106318235829073e-06,1.509729448924171e-06,1.4147794436325511e-06,1.32557158112303e-06,1.2416653468997616e-06,1.1627735031988588e-06,1.0886942461183916e-06,1.0190750876754697e-06,9.537056322084802e-07,8.922907347791202e-07,8.346646142269218e-07,7.805780399519433e-07,7.298165136863781e-07,6.822060483475376e-07,6.375402642857596e-07,5.956527063089168e-07,5.563659982560081e-07,5.195601216013893e-07,4.850356571195981e-07,4.5271202721839625e-07,4.223743988625277e-07,3.9401461337706177e-07,3.673719851636346e-07,3.4260749898678793e-07,3.1935152607239584e-07,2.9750278851842293e-07,2.7725251656598095e-07,2.5823833595769474e-07,2.4054807432738816e-07,2.2386493837566423e-07,2.0836921509551728e-07,1.9395390224473803e-07,1.803993263025493e-07,1.6782064460001885e-07,1.5607057014530847e-07,1.4512081537373358e-07,1.34849102154641e-07,1.2530233221993868e-07,1.1638564345690914e-07,1.081213694288038e-07,1.002523696533759e-07,9.308345171938784e-08,8.629893514641797e-08,8.010210309633844e-08,7.400579069767855e-08,6.865450255114808e-08,6.368352538139621e-08,5.886812934704857e-08,5.45756510508999e-08,5.014573634542739e-08,4.646693097344591e-08,4.279982163760808e-08,3.96421762930177e-08,3.621982726966089e-08,3.352140566359191e-08,3.0790598962624514e-08,2.848923008617869e-08,2.5940308469062906e-08,2.396340879115192e-08,2.198359011417495e-08,2.0315422346608336e-08,1.875402515810793e-08,1.7079865999458215e-08,1.577398965394261e-08,1.4424387493317719e-08,1.3312087589324703e-08,1.2167037743725478e-08,1.1190953252153287e-08,1.0285406815061819e-08,9.484374251433842e-09,8.608437813010887e-09,7.921472360748161e-09,7.299090246605737e-09,6.711351458733216e-09,6.129628765471942e-09,5.640257808056268e-09,5.18915476270135e-09,4.677846919008706e-09,4.303016507962182e-09,3.941851450379186e-09,3.5756639751483363e-09,3.2869536477491543e-09,2.9209366754308753e-09,2.6833323680506625e-09,2.455112404583888e-09,2.211090112560505e-09,2.029554451712453e-09,1.8624812998413025e-09,1.6150794812683002e-09,1.4810015197250376e-09,1.3291280536897435e-09,1.2180357594365376e-09,1.0732281404840316e-09,9.707780739239303e-10,8.887373535296027e-10,7.991920532859204e-10,7.312335973022623e-10,6.254742483916818e-10,5.658677320749157e-10,5.172110251638969e-10,4.660393515298024e-10,4.103163161543409e-10,3.727167492877891e-10,3.397823262667366e-10,3.0965464036057827e-10,2.59218426945896e-10,2.3620515273698303e-10,2.149321636741622e-10,1.9593649921408192e-10,1.6870106895087334e-10,1.5368801287559333e-10,1.3997611005294277e-10,1.2745747977727463e-10,9.955798322586029e-11,9.048124973721624e-11,8.228945782893215e-11,6.845776235271053e-11,6.220392307456903e-11,5.65124029839624e-11,4.139438613652589e-11,3.7557078432336523e-11,3.406730149365093e-11,2.7393326792644054e-11,2.482356237395773e-11,1.7059603696259603e-11,1.5431872004904748e-11,1.2288255424234201e-11,1.1102199794985679e-11,7.911596150627763e-12,6.941420731047078e-12,5.5942940366811505e-12,4.248074783361007e-12,3.579668927057985e-12,2.839844808340283e-12,2.2866936021621983e-12,2.0509530403303414e-12,1.839007627584771e-12,1.6131929112355874e-12,1.4457825184640942e-12,1.20990799226409e-12,1.0829252420065791e-12,9.694898791958703e-13,8.664142965701562e-13,6.591341366517609e-13,5.79876242596553e-13,5.182273298331292e-13,4.630494880856452e-13,3.764461424865411e-13,3.3605894665282383e-13,2.9988758299493545e-13,2.675713979260744e-13,1.8428631671469096e-13,1.6409664670236405e-13,1.4618256593649788e-13,1.157343380445786e-13,1.0290422106435744e-13,9.155609735505784e-14,6.11959148557003e-14,5.436011025585297e-14,4.2501181477570703e-14,3.736406361740965e-14,2.5246072045946544e-14,1.94432030677744e-14,9.503094745759278e-15,8.365451456167046e-15,7.357225385404343e-15,6.471845876064679e-15,5.691324075833882e-15,4.98198401016313e-15,3.913506022914865e-15,3.4352101168387824e-15,3.0166153373505035e-15,2.645505060226228e-15,2.3217199422898086e-15,1.596131304776128e-15,1.3942651799211403e-15,1.2096536927242467e-15,1.0597908153874102e-15,8.137360462088949e-16,7.097914354093102e-16,6.211360065660799e-16,5.434036062554242e-16,3.591123948165539e-16,3.0899389674353165e-16,2.6838042433030167e-16,2.344402681411469e-16,1.7385420025131628e-16,1.5175358270138305e-16,9.633696929216148e-17,7.92637190472976e-17,6.90793033299255e-17,4.6898860363054204e-17,2.669496437247557e-17,1.3211309689371655e-17,1.6271343180230427e-18,1.3972298650846124e-18,1.1997176826802746e-18,8.816107159286653e-19,7.56008729830694e-19,6.480780886234609e-19,5.351328934781627e-19,4.556707156028944e-19,3.9029412730680078e-19,2.535414020570959e-19,2.168878748810812e-19,1.8546281963381715e-19,1.5843864486013547e-19,1.3540383260015895e-19,9.707181026091953e-20,8.12294537206184e-20,6.931414741338849e-20,5.912732194687481e-20,3.843346886717109e-20,3.2753515465732945e-20,2.790358756719753e-20,2.376361252564288e-20,1.574208296563155e-20,1.3212184042392307e-20,1.1232569427747746e-20,6.862016321703082e-21,5.8304189498573814e-21,3.418721699205761e-21,2.896318627678861e-21,1.3358747611079461e-21,1.930094788681499e-22,1.6194582138354157e-22,1.3491900785401298e-22,1.1312463125308296e-22,9.478752938961324e-23,7.936975883196804e-23,5.424158008574452e-23,3.4044534666285265e-23,2.843544626269576e-23,2.3742705267217445e-23,1.9817900836369017e-23,1.6294041888462014e-23,1.0644186901186767e-23,8.864592058928038e-24,7.380069489191715e-24,6.142086280257759e-24,4.353970664644368e-24,2.5872100340345186e-24,2.1469835444987058e-24,1.781121651936574e-24,1.4637444174251962e-24,9.388410005858483e-25,7.773694208010598e-25,6.434389921304068e-25,3.007876251804003e-25,2.483905234220531e-25,1.4280893147184917e-25,2.452282497756435e-26,2.8786966402569e-27,2.3184191513249238e-27,1.8940934946265814e-27,1.381945111483703e-27,1.1305509713394653e-27,9.258506280967615e-28,5.383373413778042e-28,4.3940491225862835e-28,3.169533301716639e-28,2.4710742310848998e-28,2.0013823843596866e-28,8.85703645424681e-29,6.939260793160646e-29,5.62441620784465e-29,4.141270711541401e-29,3.352944645837197e-29,2.0827489387973414e-29,1.3002114315252325e-29,9.945665911419265e-30,8.023653666204853e-30,3.8236214945497734e-30,3.0239553729605914e-30,2.0618032996886308e-30,1.2857206247541865e-30,7.99244050611698e-31,9.804428765264229e-32,7.848302814484975e-32,6.208918557654579e-32,4.963208510249228e-32,3.9693085376157713e-32,3.1174766702504347e-32,6.590727030245704e-33,4.8659803767097354e-33,3.8527390509644276e-33,3.0512447369822705e-33,2.4165114372132023e-33,1.0244543770501266e-33,8.085487631058605e-34,6.340559270809898e-34,4.685876005264561e-34,3.599886693257908e-34,1.172837580271757e-34,8.154334563809088e-35,6.386039249386757e-35,2.9926668069244266e-35,2.3397434122994787e-35,8.633243596426919e-36,7.640926080668182e-37,5.903583600524161e-37,3.9759598522457e-37,3.0700934671229674e-37,1.4620371812210056e-37,1.1356870573452416e-37,4.554365217367193e-38,3.4105836260191526e-38,2.6381749228004556e-38,2.039670600190299e-38,1.5764153508863442e-38,2.4693824623767634e-39,1.8131466916866678e-39,1.3310453552577407e-39,6.684211933993733e-40,4.715316910171236e-40,3.6039077821254084e-40,1.5988908095361528e-40,3.8096223131618624e-41,1.9370374842879902e-41,1.4017218284368755e-41,1.0658217276876398e-41,7.024173533836496e-42,1.211983264290415e-42,9.14524895092157e-43,6.742300332102663e-43,4.175687895446044e-43,1.6824448395952234e-43,1.2624338917981036e-43,7.952743651068908e-44,2.637886656792304e-44,1.2011125274901993e-44,1.883901956648684e-45,1.381712503894701e-45,4.817741909489071e-46,1.8766676496019213e-46,1.3910562021904333e-46,9.336900350720946e-47,3.670966376530031e-47,1.6867476700721497e-47,7.827560697999723e-48,3.493973095030376e-48,6.2773398877786345e-49,1.8865624897750665e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
